url,author,date,file,headline,processed
https://www.laweekly.com/movie-pick-streaming-a-look-at-la-originals-estevan-oriol-and-mister-cartoon/,Lina Lecaro,2020-04-11,404068.txt,Movie Pick (Streaming): Netflix Looks at LA Originals Estevan Oriol and Mister Cartoon,0.0
https://www.laweekly.com/movie-pick-suburbia-a-restored-rock-n-roll-high-school/,Nathaniel Bell,2019-08-14,382607.txt,Movie Pick: Suburbia & a Restored Rock ‘N’ Roll High School,1.0
https://www.laweekly.com/movie-pick-suds/,Nathaniel Bell,2019-08-14,382609.txt,Movie Pick: Suds,0.0
https://www.laweekly.com/movie-pick-super-size-me-2-holy-chicken/,Nathaniel Bell,2019-09-05,385506.txt,Movie Pick: Super Size Me 2: Holy Chicken!,0.0
https://www.laweekly.com/movie-pick-tattoo-uprising-chronicles-ink-as-expression/,Lina Lecaro,2019-11-13,393312.txt,Movie Pick: Tattoo Uprising Chronicles Ink as Expression,1.0
https://www.laweekly.com/movie-pick-the-all-americansexplores-east-l-a-high-school-football/,Nathaniel Bell,2019-11-07,392477.txt,Movie Pick: The All Americans Explores East L.A. High School Football,1.0
https://www.laweekly.com/movie-pick-the-angry-birds-movie-2/,Nathaniel Bell,2019-08-15,382569.txt,Movie Pick: The Angry Birds Movie 2,0.0
https://www.laweekly.com/movie-pick-the-art-of-self-defense/,Nathaniel Bell,2019-07-11,378906.txt,Movie Pick: The Art of Self Defense,1.0
https://www.laweekly.com/movie-pick-the-cotton-club-encore/,Nathaniel Bell,2019-10-09,388810.txt,Movie Pick: The Cotton Club Encore,1.0
https://www.laweekly.com/movie-pick-the-current-war/,Nathaniel Bell,2019-10-25,390624.txt,Movie Pick: The Current War,0.0
https://www.laweekly.com/movie-pick-the-day-shall-come/,Nathaniel Bell,2019-09-27,387820.txt,Movie Pick: The Day Shall Come,0.0
https://www.laweekly.com/movie-pick-the-death-of-dick-long/,Nathaniel Bell,2019-09-27,387821.txt,Movie Pick: The Death of Dick Long,0.0
https://www.laweekly.com/movie-pick-the-documentaries-of-rosine-mbakam-at-the-new-lumiere-music-hall/,Nathaniel Bell,2019-12-11,396029.txt,Movie Pick: The Documentaries of Rosine Mbakam at the new Lumiere Music Hall,1.0
https://www.laweekly.com/movie-pick-the-fanatic/,Nathaniel Bell,2019-09-04,385504.txt,Movie Pick: The Fanatic,0.0
https://www.laweekly.com/movie-pick-the-gift-the-journey-of-johnny-cash/,Nathaniel Bell,2019-10-25,390630.txt,Movie pick: The Gift – The Journey of Johnny Cash,0.0
https://www.laweekly.com/movie-pick-the-goldfinch/,Nathaniel Bell,2019-09-11,386145.txt,Movie Pick: The Goldfinch,0.0
https://www.laweekly.com/movie-pick-the-great-hack/,Nathaniel Bell,2019-07-23,379563.txt,TV Pick: The Great Hack,1.0
https://www.laweekly.com/movie-pick-the-kitchen/,Nathaniel Bell,2019-08-08,382004.txt,Movie Pick: Gangster Wives Come Out of The Kitchen,1.0
https://www.laweekly.com/movie-pick-the-l-a-doc-film-festival/,Nathaniel Bell,2019-10-14,388817.txt,Movie Pick: The DOC LA Film Festival,0.0
https://www.laweekly.com/movie-pick-the-legacy-of-1969s-goodbye-columbus/,Nathaniel Bell,2019-08-02,381179.txt,"Movie Pick: The Legacy of 1969’s Goodbye, Columbus",1.0
https://www.laweekly.com/movie-pick-the-lone-ranger-and-the-lost-city-of-gold-rides-again-at-the-autry/,Nathaniel Bell,2019-11-22,394159.txt,Movie Pick: The Lone Ranger and the Lost City of Gold Rides Again at the Autry,0.0
https://www.laweekly.com/movie-pick-the-lurid-horror-of-luz/,Nathaniel Bell,2019-07-18,379549.txt,Movie Pick: The Lurid Horror of Luz,1.0
https://www.laweekly.com/movie-pick-the-nitrate-picture-show-presents-gone-to-earth/,Nathaniel Bell,2019-11-15,393431.txt,Movie Pick: The Nitrate Picture Show Presents Gone to Earth,0.0
https://www.laweekly.com/movie-pick-the-outlaw/,Nathaniel Bell,2019-10-04,388061.txt,Movie Pick: The Outlaw,1.0
https://www.laweekly.com/movie-pick-the-pajama-game/,Nathaniel Bell,2019-09-04,385507.txt,Movie Pick: The Pajama Game,0.0
https://www.laweekly.com/movie-pick-the-poseidon-adventure/,Avery Bissett,2019-12-28,397108.txt,Screening Pick: The Poseidon Adventure,1.0
https://www.laweekly.com/movie-pick-the-princess-and-the-frog/,Nathaniel Bell,2019-09-03,384932.txt,Movie Pick: The 10th Anniversary of The Princess and the Frog,1.0
https://www.laweekly.com/movie-pick-the-seductive-work-of-lina-wertmuller/,Nathaniel Bell,2019-10-17,389602.txt,Movie Pick: The Seductive Film Work of Lina Wertmüller,0.0
https://www.laweekly.com/movie-pick-the-slow-burn-romance-of-portrait-of-a-lady-on-fire/,Nathaniel Bell,2019-12-06,395150.txt,Movie Pick: The Slow-Burn Romance of Portrait of a Lady on Fire,1.0
https://www.laweekly.com/movie-pick-the-sound-of-silence/,Nathaniel Bell,2019-09-12,386246.txt,Movie Pick: The Sound of Silence,0.0
https://www.laweekly.com/movie-pick-the-thief-of-bagdad/,Nathaniel Bell,2019-07-04,378223.txt,Movie Pick: The Thief of Baghdad,1.0
https://www.laweekly.com/movie-pick-three-peaks/,Nathaniel Bell,2019-07-11,378909.txt,Movie Pick: Three Peaks,0.0
https://www.laweekly.com/movie-pick-tone-deaf/,Nathaniel Bell,2019-08-28,383164.txt,Movie Pick: Tone-Deaf,1.0
https://www.laweekly.com/movie-pick-vita-and-virginia/,Nathaniel Bell,2019-08-30,384926.txt,Movie Pick: Vita and Virginia,1.0
https://www.laweekly.com/movie-pick-whered-you-go-bernadette/,Nathaniel Bell,2019-08-15,382600.txt,"Movie Pick: Where’d You Go, Bernadette",1.0
https://www.laweekly.com/movie-pick-woody-allens-cinematic-fantasy-the-purple-rose-of-cairo/,Nathaniel Bell,2019-08-02,381185.txt,"Movie Pick: Woody Allen’s Cinematic Fantasy, The Purple Rose of Cairo",1.0
https://www.laweekly.com/movie-pick-your-vice-is-a-locked-room-and-only-i-have-the-key/,Nathaniel Bell,2019-08-19,382611.txt,Movie Pick: Your Vice is a Locked Room and Only I Have the Key,1.0
https://www.laweekly.com/movie-pick-zz-top-that-little-ol-band-from-texas/,Nathaniel Bell,2019-08-12,382018.txt,Movie Pick:  ZZ Top – That Little Ol’ Band from Texas,0.0
https://www.laweekly.com/movie-pick/,Nathaniel Bell,2019-11-08,392826.txt,Movie Pick: The Struggles of Stand-Up Explored in  Such a Funny Life,1.0
https://www.laweekly.com/movie-picks-little-women-just-mercy-spies-in-disguise-invisible-life/,Nathaniel Bell,2019-12-24,397111.txt,"Movie Picks: Little Women, Just Mercy, Spies in Disguise, Invisible Life",0.0
https://www.laweekly.com/movie-picks-three-new-indie-thrillers-to-see-in-l-a-this-week/,Nathaniel Bell,2019-12-06,395138.txt,Movie Picks: 3 New Indie Thrillers to see in L.A. This Week,0.0
https://www.laweekly.com/movie-review-downhill-is-a-frigid-unfunny-americanized-remake/,Asher Luberto,2020-02-14,400827.txt,"Review: Downhill is a Frigid, Unfunny Remake",1.0
https://www.laweekly.com/movie-review-the-lion-king-reimagined-melds-technology-and-nostalgia/,Michael Cooper,2019-07-19,379801.txt,Movie Review: The Lion King Reimagined Melds Technology and Nostalgia,0.0
https://www.laweekly.com/movie-star-chris-pratt-is-creating-excellent-food-videos-from-the-set-of-jurassic-world-2/,Katherine Spiers,2017-03-29,25740.txt,Movie Star Chris Pratt Is Creating Excellent Food Videos From the Set of Jurassic World 2,1.0
https://www.laweekly.com/movie-star-playwright-jesse-eisenberg-shouldnt-quit-his-day-job/,Bill Raden,2016-04-04,36508.txt,Movie Star-Playwright Jesse Eisenberg Shouldn't Quit His Day Job,1.0
https://www.laweekly.com/movies-allowed-to-reopen-friday-but-chains-may-wait-until-july/,Isai Rocha,2020-06-09,445846.txt,"Movies Allowed to Reopen Friday, but Chains May Wait Until July",0.0
https://www.laweekly.com/movies-for-lockdown-a-reflective-top-10-viewing-list/,Chad Byrnes,2020-03-25,403217.txt,Movies for Lockdown: A Reflective Top 10 Viewing List,0.0
https://www.laweekly.com/movies-to-die-for-the-best-of-beyond-fest-2018/,Lina Lecaro,2018-09-26,20806.txt,Movies to Die for: The Best of Beyond Fest 2018,1.0
https://www.laweekly.com/movies-to-suit-every-mood-at-your-thanksgiving-gathering/,Chad Byrnes,2018-11-19,21890.txt,Movies to Suit Every Mood at Your Thanksgiving Gathering,1.0
https://www.laweekly.com/moving-company-will-help-you-leave-an-abusive-partner-for-free/,Dennis Romero,2015-09-04,53816.txt,Moving Company Will Help You Leave an Abusive Partner for Free,1.0
https://www.laweekly.com/movses-shakarian-uses-comedy-to-bridge-the-armenian-and-lgbt-communities/,Michael Ciriaco,2017-05-09,27258.txt,Movses Shakarian Uses Comedy to Bridge the Armenian and LGBT Communities,1.0
https://www.laweekly.com/moz-angeles-turns-out-for-morrissey-day-at-the-hollywood-bowl/,Mathew Tucciarone,2017-11-12,297168.txt,Moz Angeles Turns Out for Morrissey Day at the Hollywood Bowl,1.0
https://www.laweekly.com/mozart-composes-female-empowerment-anthem/,Brett Callwood,2018-11-07,21660.txt,Mozart Composes Female Empowerment Anthem,1.0
https://www.laweekly.com/mr-airplane-mans-margaret-garrett-comes-out-of-the-blue-and-into-the-sunlight/,Falling James,2018-05-30,18239.txt,Mr. Airplane Man's Margaret Garrett Comes Out of the Blue and Into the Sunlight,1.0
https://www.laweekly.com/mr-bungle-revisits-beginnings/,Brett Callwood and Jason Roche,2020-02-07,400259.txt,Mr. Bungle Revisits Beginnings,1.0
https://www.laweekly.com/mr-right-shows-how-rom-com-heroes-are-pretty-much-all-psychopaths/,Alan Scherstuhl,2016-04-05,36545.txt,Mr. Right Shows How Rom-Com Heroes Are Pretty Much All Psychopaths,1.0
https://www.laweekly.com/mr-robot-who-says-the-revolution-has-to-make-sense/,Lara Zarum,2017-11-21,33248.txt,Mr. Robot: Who Says the Revolution Has to Make Sense?,1.0
https://www.laweekly.com/mrs-fish-and-the-art-of-dinner/,Shana Nys Dambrot,2018-10-25,21394.txt,Mrs. Fish and the Art of Dinner,1.0
https://www.laweekly.com/mrs-piss-embraces-the-dirt-with-self-surgery/,Brett Callwood,2020-06-22,446232.txt,Mrs. Piss Embraces the Dirt with Self-Surgery,0.0
https://www.laweekly.com/mst3ks-return-is-good-enough-that-you-should-really-just-relax/,Alan Scherstuhl,2017-04-14,26274.txt,MST3K's Return Is Good Enough That You Should Really Just Relax,1.0
https://www.laweekly.com/mt-baldy-opens-today-for-advanced-skiers/,Michele Stueven,2020-04-23,404478.txt,Mt. Baldy Opens For Advanced Skiers and Snowboarders at a Steep Price,0.0
https://www.laweekly.com/mta-rolls-out-plan-to-double-l-a-s-rail-network/,Gene Maddaus,2016-03-18,36009.txt,MTA Rolls Out Plan to Double L.A.'s Rail Network,1.0
https://www.laweekly.com/mta-shells-out-an-extra-100-million-on-screwed-up-405-shitshow/,Gene Maddaus,2015-10-23,55363.txt,MTA Shells Out An Extra $100 Million on Screwed-Up 405 Shitshow,1.0
https://www.laweekly.com/mtley-cres-dirt-the-debauchery-and-depravity-of-80s-rock-roll-through-todays-lens/,Brett Callwood,2019-03-06,14347.txt,Mötley Crüe’s Dirt: The Debauchery and Depravity of ‘80s Rock & Roll Through Today’s Lens,1.0
https://www.laweekly.com/mtley-cres-farewell-show-falls-short-of-greatness-but-its-still-an-event/,Lina Lecaro,2015-12-29,57134.txt,"Mötley Crüe's Farewell Show Falls Short of Greatness, But It's Still an Event",1.0
https://www.laweekly.com/mtv-fandom-awards-celebrates-the-nerdy-enthusiast-in-all-of-us-at-comic-con-2016/,Ryan Orange,2016-07-22,298829.txt,MTV Fandom Awards Celebrates the Nerdy Enthusiast in All of Us at Comic-Con 2016,1.0
https://www.laweekly.com/mtv2s-world-star-tv-makes-black-america-look-as-bad-as-the-president-thinks-it-is/,Craig D. Lindsey,2017-03-16,25277.txt,MTV2's World Star TV Makes Black America Look as Bad as the President Thinks it Is,1.0
https://www.laweekly.com/much-respect-to-lauren-cohan-for-outclassing-her-evil-doll-thriller-the-boy/,Michael Nordine,2016-01-25,34378.txt,Much Respect to Lauren Cohan for Outclassing Her Evil-Doll Thriller The Boy,1.0
https://www.laweekly.com/mudpuppies-at-the-mar-vista-and-more-free-pizza-heres-whats-popping-up/,Michele Stueven,2020-02-07,400231.txt,Mudpuppies at the Mar Vista and Cheers to 5 Years of Club Normandie — Here’s What’s Popping Up,0.0
https://www.laweekly.com/mug-shots-show-that-californians-are-the-most-self-loathing-suspects/,Dennis Romero,2016-07-27,40415.txt,Mug Shots Show That Californians Are the Most Self-Loathing Suspects,1.0
https://www.laweekly.com/muggling-along-fantastic-beasts-conjures-too-little-of-the-potter-magic/,Bilge Ebiri,2016-11-15,44382.txt,Muggling Along: Fantastic Beasts Conjures Too Little of the Potter Magic,1.0
https://www.laweekly.com/multimedia-artist-naama-tsabar-subverts-space-in-time/,Trina Calderón,2020-01-31,399724.txt,"Multimedia Artist Naama Tsabar Subverts Space, In Time",0.0
https://www.laweekly.com/multiple-off-duty-socal-cops-firefighters-injured-in-vegas-mass-shooting/,Dennis Romero,2017-10-02,31899.txt,"Multiple Off-Duty SoCal Cops, Firefighters Injured in Vegas Mass Shooting",1.0
https://www.laweekly.com/mumford-and-sons-perform-at-the-forum/,Mathew Tucciarone,2015-08-18,295800.txt,Mumford and Sons Perform at The Forum,1.0
https://www.laweekly.com/mumfords-west-coast-ipa-brut-causes-a-stir/,Martin Cizmar,2018-06-07,18541.txt,Mumford's West Coast IPA Brut Causes a Stir,1.0
https://www.laweekly.com/munchery-is-just-another-way-to-get-your-roy-choi-fix/,Sarah Bennett,2015-09-02,53747.txt,Munchery Is Just Another Way to Get Your Roy Choi Fix,1.0
https://www.laweekly.com/murales-rebeldes-chronicles-l-a-s-erasure-of-important-chicano-a-murals/,Guisela Latorre,2017-08-18,30443.txt,¡Murales Rebeldes! Chronicles L.A.'s Erasure of Important Chicano/a Murals,1.0
https://www.laweekly.com/murder-in-los-feliz/,Dennis Romero,2017-01-17,23199.txt,Murder in Los Feliz,1.0
https://www.laweekly.com/murder-investigation-launched-after-ucla-students-body-found-in-burned-unit/,Dennis Romero,2015-09-21,54222.txt,Murder Investigation Launched After UCLA Student's Body Found in Burned Unit,1.0
https://www.laweekly.com/murder-she-wrotes-jessica-fletcher-is-the-hero-we-need-right-now/,April Wolfe,2016-12-06,45029.txt,Murder She Wrote’s Jessica Fletcher Is the Hero We Need Right Now,1.0
https://www.laweekly.com/murders-of-3-l-a-women-remain-unsolved/,Dennis Romero,2017-04-10,26110.txt,Murders of 3 L.A. Women Remain Unsolved,1.0
https://www.laweekly.com/muscle-soreness-how-to-beat-exercise-induced-inflammation/,Jimi Devine,2020-07-08,447110.txt,Muscle soreness? How to beat exercise-induced inflammation,0.0
https://www.laweekly.com/muse-the-killers-weezer-and-more-rock-for-charity-at-kroq-almost-acoustic-christmas/,Mathew Tucciarone,2017-12-11,295851.txt,"Muse, The Killers, Weezer and More Rock for Charity at KROQ Almost Acoustic Christmas",1.0
https://www.laweekly.com/museum-of-hashtags-ice-cream-illusions-selfies-and-death/,Shana Nys Dambrot,2019-04-12,15421.txt,"Museum of Hashtags: Ice Cream, Illusions, Selfies and Death",0.0
https://www.laweekly.com/museum-pick-designer-disruptors-at-the-petersen/,Lina Lecaro,2019-07-08,378125.txt,Museum Pick: Designer Disruptors at the Petersen,1.0
https://www.laweekly.com/mushroom-pizza-and-a-great-french-bakery-more-of-western-l-a-s-best-food-drink/,L.A. Weekly,2018-10-24,21350.txt,Mushroom Pizza and a Great French Bakery: More of Western L.A.'s Best Food & Drink,1.0
https://www.laweekly.com/music-director-vijay-iyer-shakes-things-up-at-the-venerable-ojai-music-festival/,Gary Fukushima,2017-06-05,28105.txt,Music Director Vijay Iyer Shakes Things Up at the Venerable Ojai Music Festival,1.0
https://www.laweekly.com/music-film-pick-live-score-film-festival/,Falling James,2019-07-19,379632.txt,Music/Film Pick: Live Score Film Festival,0.0
https://www.laweekly.com/music-industry-stands-with-george-floyd-on-blackout-tuesday/,Brett Callwood,2020-06-01,445300.txt,Music Industry Stands with George Floyd on Blackout Tuesday,1.0
https://www.laweekly.com/music-modernization-act-is-an-important-display-of-political-harmony/,Ted Lieu,2018-12-27,22551.txt,Music Modernization Act Is an Important Display of Political Harmony,1.0
https://www.laweekly.com/music-pick-100-flowers/,Falling James,2019-03-15,14668.txt,Music Pick: 100 Flowers,1.0
https://www.laweekly.com/music-pick-45-grave-2/,Brett Callwood,2019-05-10,371584.txt,Music Pick: 45 Grave,0.0
https://www.laweekly.com/music-pick-45-grave/,Falling James,2019-10-18,390168.txt,Music Pick: 45 Grave,1.0
https://www.laweekly.com/music-pick-a-tribute-to-talk-talk/,David Cotner,2019-08-23,384097.txt,Music Pick: A Tribute to Talk Talk ,0.0
https://www.laweekly.com/music-pick-above-ground/,Brett Callwood,2019-09-13,386322.txt,Music Pick: Above Ground,0.0
https://www.laweekly.com/music-pick-acid-mothers-temple/,Brett Callwood,2019-03-25,14889.txt,Music Pick: Acid Mothers Temple,1.0
https://www.laweekly.com/music-pick-adam-lambert/,Brett Callwood,2019-12-20,396833.txt,Music Pick: Adam Lambert,0.0
https://www.laweekly.com/music-pick-adia-victoria/,Falling James,2019-02-26,14209.txt,Music Pick: Adia Victoria,1.0
https://www.laweekly.com/music-pick-agent-orange/,Brett Callwood,2020-02-14,400814.txt,Music Pick: Agent Orange,0.0
https://www.laweekly.com/music-pick-aimee-mann-ted-leo/,Falling James,2019-12-06,395434.txt,Music Pick: Aimee Mann & Ted Leo,1.0
https://www.laweekly.com/music-pick-alan-licht-2/,Falling James,2019-05-03,371526.txt,Music Pick: Alan Licht,0.0
https://www.laweekly.com/music-pick-albatross/,David Cotner,2019-10-14,389680.txt,Music Pick: Albatross,0.0
https://www.laweekly.com/music-pick-alessia-cara/,Shirley Ju,2019-11-11,392767.txt,Music Pick: Alessia Cara,1.0
https://www.laweekly.com/music-pick-alexisonfire/,Brett Callwood,2019-06-10,375437.txt,Music Pick: Alexisonfire,0.0
https://www.laweekly.com/music-pick-alice-bag/,Brett Callwood,2019-08-08,382343.txt,Music Pick: Alice Bag,0.0
https://www.laweekly.com/music-pick-alison-sudol/,Falling James,2019-08-01,381351.txt,Music Pick: Alison Sudol,1.0
https://www.laweekly.com/music-pick-allison-moorer/,Falling James,2019-11-14,393037.txt,Music Pick: Allison Moorer,0.0
https://www.laweekly.com/music-pick-amy-lavere/,Falling James,2019-09-25,387735.txt,Music Pick: Amy LaVere,1.0
https://www.laweekly.com/music-pick-amyl-the-sniffers/,Brett Callwood,2019-07-05,378265.txt,Music Pick: Amyl & the Sniffers,0.0
https://www.laweekly.com/music-pick-andrea-centazzo/,David Cotner,2019-11-04,391920.txt,Music Pick: Andrea Centazzo,0.0
https://www.laweekly.com/music-pick-andrew-bird-2/,Falling James,2019-05-31,371756.txt,Music Pick: Andrew Bird,0.0
https://www.laweekly.com/music-pick-andy-shauf/,Matt Miner,2020-02-17,400975.txt,Music Pick: Andy Shauf,1.0
https://www.laweekly.com/music-pick-angel-olsen/,Falling James,2019-11-26,394621.txt,Music Pick: Angel Olsen,0.0
https://www.laweekly.com/music-pick-angel/,Brett Callwood,2019-10-04,388682.txt,Music Pick: Angel,1.0
https://www.laweekly.com/music-pick-anna-ash/,Falling James,2019-03-13,14548.txt,Music Pick: Anna Ash,0.0
https://www.laweekly.com/music-pick-anna-calvi/,Falling James,2019-12-02,394624.txt,Music Pick: Anna Calvi,0.0
https://www.laweekly.com/music-pick-annabella-lwin/,Falling James,2020-02-19,401151.txt,Music Pick: Annabella Lwin,1.0
https://www.laweekly.com/music-pick-annie-taylor/,Falling James,2020-03-12,402636.txt,[POSTPONED] Music Pick: Annie Taylor,0.0
https://www.laweekly.com/music-pick-anoushka-shankar/,David Cotner,2019-04-18,15617.txt,Music Pick: Anoushka Shankar,1.0
https://www.laweekly.com/music-pick-anthony-gomes-at-the-maui-sugar-mill-saloon/,Brett Callwood,2019-02-08,13764.txt,Music Pick: Anthony Gomes at the Maui Sugar Mill Saloon,1.0
https://www.laweekly.com/music-pick-ariana-grande-2/,Falling James,2019-05-03,371534.txt,Music Pick: Ariana Grande,0.0
https://www.laweekly.com/music-pick-ashrr/,Brett Callwood,2019-10-18,389830.txt,Music Pick: ASHRR,1.0
https://www.laweekly.com/music-pick-audio-karate/,Brett Callwood,2019-12-13,395963.txt,Music Pick: Audio Karate,1.0
https://www.laweekly.com/music-pick-automatic/,Brett Callwood,2019-08-16,382805.txt,Music Pick: Automatic,0.0
https://www.laweekly.com/music-pick-avengers-and-alice-bag-at-alexs-bar/,Brett Callwood,2019-02-08,13766.txt,Music Pick: Avengers and Alice Bag at Alex's Bar,1.0
https://www.laweekly.com/music-pick-aviva/,Brett Callwood,2020-02-24,401377.txt,Music Pick: AViVA,0.0
https://www.laweekly.com/music-pick-bad-cop-bad-cop/,Brett Callwood,2019-10-10,389336.txt,Music Pick: Bad Cop/Bad Cop,0.0
https://www.laweekly.com/music-pick-bad-religion-2/,Brett Callwood,2019-10-07,388831.txt,Music Pick: Bad Religion,0.0
https://www.laweekly.com/music-pick-bad-religion/,Brett Callwood,2019-07-15,379278.txt,Music Pick: Bad Religion,0.0
https://www.laweekly.com/music-pick-bad-wave/,Brett Callwood,2019-04-19,15666.txt,Music Pick: Bad Wave,0.0
https://www.laweekly.com/music-pick-band-of-skulls/,Falling James,2019-10-04,388462.txt,Music Pick: Band of Skulls,1.0
https://www.laweekly.com/music-pick-bat-for-lashes/,Falling James,2020-02-12,400645.txt,Music Pick: Bat for Lashes,0.0
https://www.laweekly.com/music-pick-bea-miller/,Shirley Ju,2019-11-29,394646.txt,Music Pick: Bea Miller,1.0
https://www.laweekly.com/music-pick-beach-bunny-2/,Falling James,2020-02-28,401660.txt,Music Pick: Beach Bunny,0.0
https://www.laweekly.com/music-pick-beach-bunny/,Brett Callwood,2019-06-14,376005.txt,Music Pick: Beach Bunny,0.0
https://www.laweekly.com/music-pick-bebel-gilberto-and-sergio-mendes/,David Cotner,2019-11-14,393365.txt,Music Pick: Bebel Gilberto and Sergio Mendes,0.0
https://www.laweekly.com/music-pick-bella-novela/,Brett Callwood,2020-01-10,397868.txt,Music Pick: Bella Novela,0.0
https://www.laweekly.com/music-pick-betty-who/,Brett Callwood,2019-06-13,375831.txt,Music Pick: Betty Who,1.0
https://www.laweekly.com/music-pick-big-freedia/,Brett Callwood,2019-11-18,393637.txt,Music Pick: Big Freedia,1.0
https://www.laweekly.com/music-pick-bikini-kill-takes-control/,Falling James,2019-04-26,341971.txt,Music Pick: Bikini Kill Takes Control,0.0
https://www.laweekly.com/music-pick-billie-eilish-2/,David Cotner,2019-09-13,386326.txt,Music Pick: Billie Eilish,0.0
https://www.laweekly.com/music-pick-billie-eilish/,Falling James,2019-07-03,378094.txt,Music Pick: Billie Eilish,0.0
https://www.laweekly.com/music-pick-billy-corgan/,Brett Callwood,2019-11-01,391657.txt,Music Pick: Billy Corgan,0.0
https://www.laweekly.com/music-pick-binx/,Brett Callwood,2020-02-28,401727.txt,Music Pick: Binx,0.0
https://www.laweekly.com/music-pick-bishop-briggs/,Falling James,2019-11-01,391442.txt,Music Pick: Bishop Briggs,1.0
https://www.laweekly.com/music-pick-bizou/,Falling James,2020-01-23,398974.txt,Music Pick: Bizou,0.0
https://www.laweekly.com/music-pick-black-flag/,Brett Callwood,2019-12-06,395358.txt,Music Pick: Black Flag,0.0
https://www.laweekly.com/music-pick-black-love/,Brett Callwood,2019-09-09,385824.txt,Music Pick: Black Love,0.0
https://www.laweekly.com/music-pick-blackboard-jungle-2/,Brett Callwood,2019-05-30,371751.txt,Music Pick: Blackboard Jungle,0.0
https://www.laweekly.com/music-pick-blackwater-holylight/,Jason Roche,2020-03-09,402319.txt,Music Pick: Blackwater Holylight ,0.0
https://www.laweekly.com/music-pick-bloc-party/,Brett Callwood,2019-11-18,393639.txt,Music Pick: Bloc Party,0.0
https://www.laweekly.com/music-pick-blondie-and-elvis-costello-the-imposters/,Falling James,2019-08-02,381344.txt,Music Pick: Blondie and Elvis Costello & the Imposters,1.0
https://www.laweekly.com/music-pick-bob-dylan/,Brett Callwood,2019-10-09,389339.txt,Music Pick: Bob Dylan,0.0
https://www.laweekly.com/music-pick-bombino/,Falling James,2019-08-30,384737.txt,Music Pick: Bombino,0.0
https://www.laweekly.com/music-pick-bowie-jane/,Brett Callwood,2019-04-12,15446.txt,Music Pick: Bowie Jane,1.0
https://www.laweekly.com/music-pick-boy-dirt-car/,David Cotner,2019-08-02,381784.txt,Music Pick: Boy Dirt Car,0.0
https://www.laweekly.com/music-pick-brass-box/,Falling James,2019-06-24,377148.txt,Music Pick: Brass Box,1.0
https://www.laweekly.com/music-pick-brian-wilson-the-zombies/,Brett Callwood,2019-09-09,385826.txt,"Music Pick: Brian Wilson, The Zombies",0.0
https://www.laweekly.com/music-pick-broken-baby-and-potty-mouth/,Falling James,2020-01-08,397654.txt,Music Pick: Broken Baby and Potty Mouth,0.0
https://www.laweekly.com/music-pick-broken-social-scene-2/,Falling James,2019-05-31,371761.txt,Music Pick: Broken Social Scene,1.0
https://www.laweekly.com/music-pick-brother-ali-evidence/,Falling James,2019-11-08,392376.txt,Music Pick: Brother Ali & Evidence,1.0
https://www.laweekly.com/music-pick-budapest-festival-orchestra/,Falling James,2019-07-29,380806.txt,Music Pick: Budapest Festival Orchestra,0.0
https://www.laweekly.com/music-pick-buddy-guy-2/,Falling James,2020-03-05,402038.txt,Music Pick: Buddy Guy,0.0
https://www.laweekly.com/music-pick-buddy-guy/,Falling James,2019-08-01,381342.txt,Music Pick: Buddy Guy,1.0
https://www.laweekly.com/music-pick-bush-live/,Brett Callwood,2019-08-05,381897.txt,"Music Pick: Bush, Live",0.0
https://www.laweekly.com/music-pick-cafe-tacuba-and-cherry-glazerr/,Falling James,2019-09-12,386182.txt,Music Pick: Café Tacuba and Cherry Glazerr,1.0
https://www.laweekly.com/music-pick-caitlin-dee/,Falling James,2019-04-04,15191.txt,Music Pick: Caitlin Dee,0.0
https://www.laweekly.com/music-pick-california-deathfest-v/,Brett Callwood,2019-07-25,380938.txt,Music Pick: California Deathfest V,0.0
https://www.laweekly.com/music-pick-caravan-palace/,Falling James,2019-10-17,390066.txt,Music Pick: Caravan Palace,0.0
https://www.laweekly.com/music-pick-cardi-b-the-bet-experience/,Shirley Ju,2019-06-21,377020.txt,Music Pick: Cardi B — the BET Experience,0.0
https://www.laweekly.com/music-pick-carl-cox/,Matt Miner,2020-02-27,401722.txt,Music Pick: Carl Cox,1.0
https://www.laweekly.com/music-pick-carla-bozulich-devin-sarno/,Falling James,2019-03-28,15003.txt,Music Pick: Carla Bozulich & Devin Sarno,1.0
https://www.laweekly.com/music-pick-carla-olson-todd-wolfe/,Falling James,2019-07-31,381347.txt,Music Pick: Carla Olson & Todd Wolfe,1.0
https://www.laweekly.com/music-pick-cassandra-violet/,Falling James,2019-06-24,377153.txt,Music Pick: Cassandra Violet,0.0
https://www.laweekly.com/music-pick-cat-power/,David Cotner,2019-11-11,392772.txt,Music Pick: Cat Power,1.0
https://www.laweekly.com/music-pick-cedric-burnside/,Falling James,2020-01-06,397354.txt,Music Pick: Cedric Burnside,1.0
https://www.laweekly.com/music-pick-chaka-khan/,David Cotner,2019-07-29,381098.txt,Music Pick: Chaka Khan,0.0
https://www.laweekly.com/music-pick-channel-3/,Falling James,2019-04-17,15567.txt,Music Pick: Channel 3,1.0
https://www.laweekly.com/music-pick-charlotte-gainsbourg/,Lily Moayeri,2019-04-15,15496.txt,Music Pick: Charlotte Gainsbourg,0.0
